hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
410809932475592,10,1.0,6,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,2,80,,1,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11822.7265,2891.4974,0,0,,,0,0,5066,1,1.0,,,,,,2950.9233,,,-1,,,,,,,351611.0,2013,645,642,0,0,0,0,0,12.0,,,2013,1.0,6,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,80,,1,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11224.57,2871.1664,0,0,,,0,0,23780,1,1.0,,,,,,2841.1965,,,-1,,,,,,,351424.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
410809952442498,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,57,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,,,,12193.3944,3017.0462,0,0,0.0,0.0,0,0,44697,1,1.0,,,,,,2980.1836,3980.0,9600.0,-1,,,,,,,351612.0,2013,645,642,0,0,0,0,0,12.0,22.0,13.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,58,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1550.0,620.0,2.0,2.0,,,,13390.3609,3131.2765,0,0,1.0,1.0,0,0,54309,1,1.0,,,,,,3186.3202,2490.0,8965.0,-1,,,,,,,351425.0,2014,657,642,0,0,0,0,0,12.0,21.0,5.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
410809952442498,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,3,62,1.0,2,37,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13039.5143,3147.2219,0,0,,,0,0,44697,2,,,,,,,3253.643,,,-1,,,,,,,351613.0,2013,645,642,0,0,0,0,0,11.0,,,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,3,63,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11543.125,2874.4731,0,0,,,0,0,54309,2,1.0,,,,,,2901.63,,,-1,,,,,,,351426.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
410809963011991,10,1.0,6,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,2,69,,1,39,2,,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10776.6955,2649.2992,0,0,,,0,0,35403,1,2.0,7.0,,,,,2705.9984,,,-1,4.0,,,,,,351614.0,2013,645,642,0,0,0,0,0,11.0,,,2013,1.0,6,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,70,,1,39,2,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12470.0192,3310.4196,0,0,,,0,0,23848,1,2.0,7.0,,,,,3239.5357,,,-1,4.0,,,,,,351427.0,2014,657,642,0,0,0,0,0,11.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
410809964265294,10,2.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,3,73,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11789.2949,2883.321,0,0,,,0,0,44677,2,,,3.0,,,,2942.5788,,,-1,,,,,,,351616.0,2013,645,642,0,0,0,0,0,14.0,,,2013,2.0,6,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,73,,1,43,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12268.5989,3138.2217,0,0,,,0,0,23773,2,,,,2.0,,,3105.4642,,,-1,,,,,,,351428.0,2014,657,642,0,0,0,0,0,16.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
410809995898298,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,57,2.0,1,45,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,12468.0779,3017.0462,0,0,,,0,0,62226,1,,,,,,,2980.1836,7980.0,3010.0,-1,,,,,,,351620.0,2013,645,642,0,0,0,0,0,18.0,10.0,42.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,58,2.0,1,46,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,13528.0864,3131.2765,0,0,,,0,0,46631,1,,,,,,,3186.3202,7970.0,3010.0,-1,,,,,,,351433.0,2014,657,642,0,0,0,0,0,18.0,10.0,42.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
548194229800944,10,1.0,6,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,2,34,,1,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,1.0,32.0,,,1.0,,,3.0,4.0,0.0,1,2.0,,1.0,1175.0,470.0,2.0,2.0,2.0,,,11923.3065,3101.0686,0,0,0.0,0.0,0,0,5068,1,2.0,6.0,,,,,3050.9918,3980.0,8750.0,-1,1.0,,,,,,351624.0,2013,645,642,0,0,0,0,0,10.0,21.0,13.0,2013,1.0,6,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,35,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,1175.0,500.0,2.0,2.0,2.0,,,13002.9867,3277.7216,0,0,0.0,0.0,0,0,5364,1,2.0,6.0,,,,,3334.5412,3980.0,8040.0,-1,1.0,,,,,,351444.0,2014,657,642,0,0,0,0,0,10.0,21.0,13.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
581234074909296,10,1.0,7,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,2,62,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13039.5143,3147.2219,0,0,,,0,0,35272,1,1.0,,,,,,3253.643,,,-1,4.0,,,,,,351625.0,2013,645,642,0,0,0,0,0,12.0,,,2013,1.0,7,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,63,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11543.125,2874.4731,0,0,,,0,0,36844,1,1.0,,,,,,2901.63,,,-1,4.0,,,,,,351445.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
581622064909494,10,2.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,53,,2,39,1,,1,1,1,4,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2400.0,969.0,2.0,2.0,2.0,,,12234.0606,3074.6164,0,0,1.0,1.0,0,0,35373,1,1.0,,,,,,3021.4503,6970.0,5140.0,-1,,,,,,,351631.0,2013,645,642,0,0,0,0,0,12.0,17.0,32.0,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,54,,2,39,1,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,2.0,,,11039.4438,2750.1323,0,0,1.0,1.0,0,42,66253,1,1.0,,,,,,2781.3553,7280.0,5240.0,-1,,,,,,,351450.0,2014,657,642,0,0,0,0,0,12.0,17.0,36.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
581622064909494,10,2.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,4,32,,1,39,1,,2,1,3,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,10.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,13453.0374,3101.0686,0,0,,,0,0,35373,2,1.0,,,,,,3182.4101,3790.0,9620.0,-1,,,,,1.0,,351632.0,2013,645,642,0,0,0,0,0,12.0,22.0,11.0,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,4,33,,1,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1685.0,674.0,2.0,2.0,2.0,,,12862.651,3188.8092,0,0,1.0,1.0,0,42,66253,2,1.0,,,,,,3228.0318,3790.0,9620.0,-1,,,,,1.0,,351451.0,2014,657,642,0,0,0,0,0,12.0,22.0,11.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
581745034909292,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,71,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11789.2949,2883.321,0,0,,,0,0,68241,1,1.0,,,,,,2942.5788,,,-1,,,,,,,351633.0,2013,645,642,0,0,0,0,0,12.0,,,2013,1.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,72,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12268.5989,3138.2217,0,0,,,0,0,36971,1,1.0,,,,,,3105.4642,,,-1,,,,,,,351452.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
581745034909292,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,3,69,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13806.1704,3372.6365,0,0,,,0,0,68241,2,1.0,,,,,,3444.9404,,,-1,,,,,,,351634.0,2013,645,642,0,0,0,0,0,12.0,,,2013,1.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,3,70,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11812.8278,3002.38,0,0,,,0,0,36971,2,1.0,,,,,,2969.4259,,,-1,,,,,,,351453.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
644196549800922,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,38,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2434.0,705.0,1.0,,2.0,,,11181.5074,2853.118,8,5,0.0,0.0,0,0,44678,1,1.0,,,,,,2835.6631,6380.0,9620.0,-1,,,,,,,351637.0,2013,645,642,0,1,1,0,1,12.0,22.0,23.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,38,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2600.0,1040.0,1.0,,2.0,,,13002.9867,3277.7216,8,5,0.0,0.0,0,0,46674,1,1.0,,,,,,3334.5412,6380.0,9620.0,-1,,,,,,,351455.0,2014,657,642,0,1,1,0,1,12.0,22.0,23.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
644196549800922,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,3,39,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,24.0,,24.0,,,17.0,,,7.0,5.0,0.0,1,1.0,,1.0,3000.0,1440.0,2.0,2.0,2.0,,,11866.3811,2955.2638,8,5,0.0,0.0,0,0,44678,2,,,,2.0,,,2905.6471,8190.0,3255.0,-1,,,,,,,351638.0,2013,645,642,0,1,1,0,1,16.0,10.0,41.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,3,39,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,24.0,,32.0,,,17.0,,,7.0,4.0,0.0,1,2.0,,1.0,3600.0,864.0,2.0,2.0,1.0,2.0,2.0,12562.153,3026.8867,8,5,0.0,0.0,0,0,46674,2,,,,2.0,,,3102.5338,8190.0,3255.0,-1,,,,,,,351456.0,2014,657,642,0,1,1,0,1,16.0,10.0,41.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
645193989800968,10,5.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,20,,2,39,1,4.0,1,1,1,3,2,303,303,303,5,0,16,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13678.9296,3307.7882,1,2,,,0,0,51351,1,1.0,,,,,,3339.7642,,,-1,,,,,,,351644.0,2013,645,642,1,0,0,0,1,12.0,,,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,8,21,,2,39,1,8.0,2,1,3,2,303,303,303,5,0,16,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14288.2539,3740.1184,1,2,,,0,0,57800,1,1.0,,,,,,3568.5583,,,-1,,,,,,,351468.0,2014,657,642,1,0,0,0,1,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
645193989800968,10,5.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,8,17,,1,37,1,,3,2,3,7,2,57,303,303,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,12703.5736,3080.5129,0,0,,,0,0,51351,3,,,,,,,3190.9811,,,-1,,,,,2.0,1.0,351647.0,2013,645,642,0,0,0,0,0,11.0,,,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,4,18,,1,39,1,,1,3,7,2,57,303,303,1,0,0,2.0,4.0,,,,,,,,56.0,6.0,11.0,,,2,,,,,,,,2.0,,,14581.3634,3490.7704,0,0,,,0,0,57800,3,1.0,,,,,,3333.0278,,,-1,,,,,2.0,1.0,351464.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
645193989800968,10,5.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,8,20,,1,40,1,4.0,4,1,4,7,2,57,303,303,1,0,0,2.0,4.0,,,,,,,,4.0,5.0,12.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,15186.4111,3865.7887,0,0,,,0,0,51351,4,,,1.0,,,,3698.057,6390.0,5620.0,-1,,,,,2.0,1.0,351648.0,2013,645,642,0,0,0,0,0,12.0,17.0,23.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,4,21,,1,39,1,8.0,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,1250.0,400.0,2.0,2.0,2.0,,,15583.5398,4080.7418,0,0,0.0,0.0,0,0,57800,4,1.0,,,,,,4104.7706,1070.0,9640.0,-1,,,,,2.0,1.0,351465.0,2014,657,642,0,0,0,0,0,12.0,22.0,14.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
645193989800968,10,5.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,8,44,5.0,2,39,1,4.0,2,2,1,1,2,303,303,303,4,0,7,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,10857.4922,2630.7169,4,1,,,0,0,51351,2,1.0,,,,,,2731.1849,,,-1,,,,,,,351649.0,2013,645,642,0,0,0,1,0,12.0,,,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,45,5.0,2,35,1,8.0,1,1,1,2,303,303,303,4,0,5,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,10115.0779,2691.3084,0,0,,,0,0,57800,2,,,,,,,2616.9908,,,-1,,,,,,,351462.0,2014,657,642,0,0,0,0,0,9.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
645193989800968,10,5.0,4,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,8,48,2.0,1,32,1,,5,2,2,1,2,303,303,303,4,0,5,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,2762.0,2004.8,1.0,,2.0,,,11948.9321,3043.6827,4,1,1.0,0.0,0,0,51351,5,,,,,,,3024.2728,7770.0,9130.0,-1,,,,,,,351650.0,2013,645,642,0,0,0,1,0,2.5,22.0,38.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,3,49,2.0,1,33,1,,1,2,1,2,303,303,303,4,0,6,2.0,2.0,10.0,40.0,,,,,,,,5.0,4.0,0.0,1,1.0,,1.0,2100.0,870.0,1.0,,2.0,,,12024.8742,2986.8803,0,0,0.0,0.0,0,0,57800,5,,,,,,,3066.0322,7770.0,4250.0,-1,,,,,,,351463.0,2014,657,642,0,0,0,0,0,5.5,14.0,38.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
648102650800148,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,44,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12201.1876,2954.8938,4,1,,,0,0,44633,1,,,3.0,,,,3069.1893,,,-1,,,,,,,351651.0,2013,645,642,0,0,0,1,0,14.0,,,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,50,,2,40,1,,1,1,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,10522.6376,2750.1323,4,1,,,0,0,36893,1,,,1.0,,,,2722.4354,,,-1,,,,,,,351469.0,2014,657,642,0,0,0,1,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
648102650800148,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,4,17,,1,36,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,12703.5736,3080.5129,0,0,,,0,0,44633,4,,,,,,,3190.9811,,,-1,,,,,1.0,1.0,351653.0,2013,645,642,0,0,0,0,0,10.0,,,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,4,17,,1,38,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,14254.4848,3490.7704,0,0,,,0,0,36893,4,,,,,,,3453.0778,,,-1,,,,,1.0,,351470.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
648102650800148,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,4,20,,2,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,15704.1291,3714.6524,0,0,,,0,0,44633,3,,,2.0,,,,3834.2246,,,-1,,,,,1.0,1.0,351654.0,2013,645,642,0,0,0,0,0,13.0,,,2013,1.0,4,8,2,9200,92001,1,,0,0,3.0,2.0,,0,4,20,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,16710.973,4039.0727,0,0,,,0,0,36893,3,,,4.0,,,,4173.6437,,,-1,,,,,1.0,,351471.0,2014,657,642,0,0,0,0,0,15.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
681284064001805,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,40,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,730.76,2.0,2.0,2.0,,,12578.5184,3230.1276,14,3,0.0,,0,0,9126,1,,,3.0,,,,3189.9492,3570.0,7750.0,-1,,,,,,,351655.0,2013,645,642,0,1,1,1,1,14.0,21.0,10.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,1,41,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1096.0,2.0,2.0,2.0,,,13643.595,3464.3782,14,3,1.0,,0,0,46630,1,,,3.0,,,,3498.8215,3570.0,1460.0,-1,,,,,,,351472.0,2014,657,642,0,1,1,1,1,14.0,4.0,10.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
681284064001805,10,1.0,1,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,3,36,1.0,2,44,1,4.0,2,1,2,1,2,57,314,314,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1000.0,2.0,2.0,2.0,,,9289.395,2319.4885,14,3,0.0,,0,0,9126,2,,,,,,3.0,2274.6365,7460.0,1720.0,-1,,,,,,,351656.0,2013,645,642,0,1,1,1,1,18.0,5.0,36.0,2013,2.0,1,8,2,9200,92001,1,,0,0,3.0,2.0,,0,3,36,1.0,2,44,1,6.0,1,2,1,2,57,314,314,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,807.0,2.0,2.0,2.0,,,10143.8951,2467.3093,14,3,1.0,,0,0,46630,2,,,,,,3.0,2505.2853,1090.0,735.0,-1,,,,,,,351473.0,2014,657,642,0,1,1,1,1,18.0,2.0,14.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
742192569800943,10,1.0,6,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,2,85,,1,43,1,,1,0,0,3,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11822.7265,2891.4974,0,0,,,0,0,35270,1,,,,2.0,,,2950.9233,,,-1,8.0,,,,,,351660.0,2013,645,642,0,0,0,0,0,16.0,,,2013,1.0,6,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,85,,1,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11224.57,2871.1664,0,0,,,0,0,36842,1,1.0,,,,,,2841.1965,,,-1,8.0,,,,,,351479.0,2014,657,642,0,0,0,0,0,12.0,,,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,0,recruitment
858569940459108,10,1.0,3,4,2,9200,92001,1,1,32,18,0,0,3.0,2.0,,0,1,50,,1,43,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,2800.0,769.0,2.0,2.0,2.0,,,11280.7351,2908.5114,0,0,1.0,1.0,0,0,44676,1,,,,2.0,,,2855.1523,1070.0,7700.0,-1,,,,,,,351676.0,2013,645,642,0,0,0,0,0,16.0,21.0,14.0,2013,1.0,6,8,2,9200,92001,1,,0,0,3.0,2.0,,0,2,50,,1,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,1.0,1,1.0,1.0,1.0,1651.0,1000.0,2.0,2.0,2.0,,,11627.501,2927.2391,0,0,0.0,1.0,0,0,36951,1,,,,2.0,,,2964.7123,170.0,6005.0,-1,,,,,,,351504.0,2014,657,642,0,0,0,0,0,16.0,18.0,1.0,2014,MIS4_to_MIS8,indiana,0,2013-2014,0,0,1,recruitment
